time_s,hx,hy,hz,h_mag,dH_abs,dH_rel
1910.0,6.29425048828125e-05,-40885208974.96325,32405217325.241627,52169899586.088486,0.00067901611328125,1.3015476714897182e-14
1920.0,0.0001411437988281,-40885208974.96314,32405217325.241745,52169899586.08848,0.00067138671875,1.2869235403493843e-14
1930.0,-1.33514404296875e-05,-40885208974.96292,32405217325.241573,52169899586.0882,0.000396728515625,7.604548192973635e-15
1940.0,-0.0001792907714843,-40885208974.96283,32405217325.24171,52169899586.08821,0.00040435791015625,7.750789504376974e-15
1950.0,-0.000223159790039,-40885208974.96298,32405217325.24165,52169899586.08829,0.00048065185546875,9.213202618410365e-15
1960.0,-0.0002937316894531,-40885208974.96276,32405217325.24128,52169899586.08789,8.392333984375e-05,1.6086544254367304e-15
1970.0,-0.000375747680664,-40885208974.96235,32405217325.241062,52169899586.08743,-0.00037384033203125,-7.165824258763617e-15
1980.0,-0.0003280639648437,-40885208974.96253,32405217325.241463,52169899586.08782,1.52587890625e-05,2.9248262280667825e-16
1990.0,-0.0007133483886718,-40885208974.96204,32405217325.241333,52169899586.08735,-0.000457763671875,-8.774478684200348e-15
2000.0,-0.0006904602050781,-40885208974.96221,32405217325.241257,52169899586.08744,-0.0003662109375,-7.019582947360278e-15
2010.0,-0.0007610321044921,-40885208974.9625,32405217325.2415,52169899586.08782,1.52587890625e-05,2.9248262280667825e-16
2020.0,-0.0006256103515625,-40885208974.96243,32405217325.24166,52169899586.08787,6.103515625e-05,1.169930491226713e-15
2030.0,-0.0003128051757812,-40885208974.96232,32405217325.241714,52169899586.08781,0.0,0.0
2040.0,-8.7738037109375e-05,-40885208974.96198,32405217325.24183,52169899586.087616,-0.00019073486328125,-3.656032785083478e-15
2050.0,-7.62939453125e-06,-40885208974.96205,32405217325.24188,52169899586.08771,-9.918212890625e-05,-1.901137048243409e-15
2060.0,0.000152587890625,-40885208974.962364,32405217325.24221,52169899586.08816,0.0003509521484375,6.7271003245536e-15
2070.0,0.0002574920654296,-40885208974.96219,32405217325.24221,52169899586.08801,0.00020599365234375,3.9485154078901566e-15
2080.0,0.0003395080566406,-40885208974.96168,32405217325.24193,52169899586.08744,-0.0003662109375,-7.019582947360278e-15
2090.0,-0.0001296997070312,-40885208974.96231,32405217325.24228,52169899586.08816,0.0003509521484375,6.7271003245536e-15
2100.0,0.0001907348632812,-40885208974.96173,32405217325.24234,52169899586.08774,-6.866455078125e-05,-1.3161718026300521e-15
2110.0,0.0003528594970703,-40885208974.9615,32405217325.2424,52169899586.0876,-0.00020599365234375,-3.9485154078901566e-15
2120.0,0.00054931640625,-40885208974.96108,32405217325.242176,52169899586.08713,-0.00067901611328125,-1.3015476714897182e-14
2130.0,0.0004844665527343,-40885208974.96115,32405217325.242077,52169899586.08712,-0.0006866455078125,-1.3161718026300521e-14
2140.0,0.0004863739013671,-40885208974.96138,32405217325.24225,52169899586.0874,-0.00040435791015625,-7.750789504376974e-15
2150.0,0.0004825592041015,-40885208974.96117,32405217325.241707,52169899586.08691,-0.0009002685546875,-1.7256474745594015e-14
2160.0,0.0003662109375,-40885208974.960594,32405217325.241333,52169899586.08622,-0.0015869140625,-3.041819277189454e-14
2170.0,0.0001735687255859,-40885208974.96079,32405217325.241447,52169899586.08645,-0.0013580322265625,-2.6030953429794364e-14
2180.0,4.76837158203125e-05,-40885208974.961136,32405217325.241707,52169899586.08688,-0.00092315673828125,-1.7695198679804034e-14
2190.0,0.0001106262207031,-40885208974.96112,32405217325.242065,52169899586.08709,-0.0007171630859375,-1.3746683271913878e-14
2200.0,0.0001659393310546,-40885208974.96119,32405217325.241997,52169899586.0871,-0.00070953369140625,-1.3600441960510539e-14
2210.0,0.0005645751953125,-40885208974.96059,32405217325.242287,52169899586.08681,-0.00099945068359375,-1.9157611793837426e-14
2220.0,0.0004863739013671,-40885208974.960594,32405217325.242416,52169899586.08689,-0.00091552734375,-1.7548957368400697e-14
2230.0,0.000436782836914,-40885208974.960815,32405217325.242813,52169899586.08732,-0.00048828125,-9.359443929813704e-15
2240.0,0.000335693359375,-40885208974.96083,32405217325.242493,52169899586.08713,-0.00067901611328125,-1.3015476714897182e-14
2250.0,0.0003070831298828,-40885208974.96086,32405217325.24236,52169899586.08707,-0.00074005126953125,-1.4185407206123895e-14
