time_s,x_num_m,y_num_m,z_num_m,r_num_m,x_ana_m,y_ana_m,z_ana_m,r_ana_m,r_error_norm_m,r_error_rel,energy_error_Jkg,energy_error_rel,h_error_m2s,h_error_rel
69640.0,-6365276.050831913,1483095.846649693,1871201.2640298689,6798360.58650546,-5575997.177321513,2447961.4776525456,3088558.7210219395,6828137.0,1742379.4087840281,0.2551763985965759,-128274.33329212666,0.00439475037883564,-114260549.65907288,0.0021901623450037203
69650.0,-6391757.540744362,1438469.1927607665,1814896.4396619364,6798353.268614526,-5619745.821187885,2409053.564085242,3039469.1512463978,6828137.0,1742875.3377534486,0.25524902879855055,-128292.86295302585,0.0043953852153782785,-114277001.1221695,0.0021904776889706623
69660.0,-6417428.170112827,1393660.0701639734,1758361.3970801416,6798345.9394523855,-5662790.836851209,2369844.021568112,2989999.0204481427,6828136.999999999,1743371.4024919593,0.25532167888429297,-128311.37423291057,0.004396019422177084,-114293436.23918152,0.002190792719613547
69670.0,-6442284.67901664,1348674.1625601738,1701603.3073302708,6798338.598346454,-5705126.834799581,2330337.759387237,2940154.5226046843,6828137.0,1743867.6031981087,0.25539434888288104,-128329.88537711278,0.004396653624327331,-114309871.20914459,0.002191107747437777
69680.0,-6466323.911159939,1303517.1762216687,1644629.369936198,6798331.245033624,-5746748.514294655,2290539.7239799034,2889941.89856669,6828137.0,1744363.9400999602,0.25546703882771543,-128348.4075912945,0.004397288205741265,-114326315.98085022,0.0021914229631431912
69690.0,-6489542.815644017,1258194.8395126718,1587446.81229484,6798323.88108409,-5787650.664035387,2250454.898315223,2839367.4352765186,6828137.0,1744860.4136238142,0.2555397487812289,-128366.92048482224,0.004397922467824383,-114342752.4506073,0.0021917380197156843
69700.0,-6511938.442863124,1212712.9012612635,1530062.8876221003,6798316.5051799845,-5827828.162810317,2210088.3012704425,2788437.46498132,6828137.0,1745357.0238668632,0.25561247875765575,-128385.45350458845,0.004398557419443684,-114359206.76247406,0.002192053418288254
69710.0,-6533507.950878858,1167077.1312083178,1472484.8755192454,6798309.119407533,-5867275.980139087,2169444.9870022363,2737158.3644398036,6828137.0,1745853.77129449,0.25568522882515243,-128403.97740190476,0.00439919205852275,-114375652.94830322,0.0021923686610997883
69720.0,-6554248.59999694,1121293.3181635195,1414720.079646402,6798301.723200782,-5905989.17690208,2128530.044314101,2685536.5541240904,6828136.999999999,1746350.6560658782,0.255757999007032,-128422.50869948044,0.0043998269511388395,-114392105.67751312,0.002192684029335768
69730.0,-6574157.758226224,1075367.270200404,1356775.8279686305,6798294.318667314,-5943962.905958886,2087348.5960191535,2633578.497415762,6828137.000000001,1746847.6786306945,0.2558307893691492,-128441.01782818511,0.004400461084237014,-114408538.69760895,0.002192999019784667
69740.0,-6593232.89564153,1029304.8128880572,1298659.4705248852,6798286.9043890815,-5981192.412755189,2045905.798298719,2581290.6997966017,6828136.999999999,1747344.839043727,0.25590359991952816,-128459.5360558033,0.004401095529069052,-114424979.76912689,0.002193314164564362
69750.0,-6611471.5900217,983111.7894821044,1240378.3796689713,6798279.480944645,-6017673.035918076,2004206.8400567481,2528679.7080340716,6828137.0,1747842.1375601606,0.2559764306955412,-128478.06022875383,0.004401730177591502,-114441426.0921936,0.002193629410006485
69760.0,-6628871.525221511,936794.0598208638,1181939.9486768418,6798272.048887602,-6053400.207839658,1962256.9422701304,2475752.1093616113,6828137.0,1748339.5744380313,0.25604928173497854,-128496.58764145151,0.004402364937109499,-114457875.26463318,0.002193944710065789
69770.0,-6645430.492236037,890357.4997015634,1123351.5909595983,6798264.609540201,-6088369.455249023,1920061.3573349405,2422514.530653806,6828137.0,1748837.1500025385,0.2561221530854666,-128515.1023497209,0.00440299926136668,-114474313.13076782,0.0021942597934042443
69780.0,-6661146.386908085,843807.9997737844,1064620.73866732,6798257.1623542905,-6122576.399772128,1877625.3684090213,2368973.6375969336,6828136.999999999,1749334.864364624,0.25619504476325305,-128533.62069217116,0.00440363371013293,-114490754.1964035,0.002194574938071187
69790.0,-6676017.212675938,797151.4651566759,1005754.8422061752,6798249.70745912,-6156016.758480279,1834954.288750175,2315136.133853969,6828137.000000001,1749832.7177017743,0.2562679567943312,-128552.14733664691,0.004404268443331215,-114507202.60578918,0.0021948902235041663
69800.0,-6690041.0813485775,750393.8147241452,946761.3693364976,6798242.246182157,-6188686.344426188,1792053.4610511241,2261008.7602255144,6828137.0,1750330.7103170974,0.2563408892230922,-128570.66629903391,0.004404902913336843,-114523644.16773224,0.002195205377684399
69810.0,-6703216.210018613,703540.979961552,887647.8037303137,6798234.777661685,-6220581.067168261,1748928.256770519,2206598.29380574,6828136.999999999,1750828.8422625596,0.25641384205714673,-128589.19937083125,0.00440553786673876,-114540098.22925568,0.0021955207714583528
69820.0,-6715540.925839812,656598.9047448459,828421.6446926792,6798227.303476759,-6251696.933282747,1705584.0754603967,2151911.5471338485,6828136.999999999,1751327.1138414284,0.25648681534090906,-128607.72625362128,0.004406172608101825,-114556546.7689209,0.002195836059388549
69830.0,-6727013.662796021,609573.5441697084,769090.4056844426,6798219.824138656,-6282030.046863735,1662026.344090121,2096955.3673410998,6828136.999999999,1751825.5252461429,0.2565598091025624,-128626.245084133,0.004406807073589333,-114572988.13246918,0.0021961512097659224
69840.0,-6737632.9628962055,562470.8639360132,709661.6135455994,6798212.340109903,-6311576.610010948,1618260.5163668934,2041736.6352935098,6828137.0,1752324.0766418471,0.2566328233662926,-128644.75485597178,0.004407441228721641,-114589421.42645264,0.0021964662054647383
69850.0,-6747397.475724253,515296.839532293,650142.8074663642,6798204.851160506,-6340332.923305268,1574292.072052912,1986262.2647303182,6828136.999999999,1752822.7681134199,0.2567058581445305,-128663.26651987433,0.004408075448677113,-114605856.37309265,0.002196781232841908
69860.0,-6756305.959638746,468057.455575219,590541.538153801,6798197.357406936,-6368295.38627196,1530126.5162792152,1930539.2013982763,6828136.999999999,1753321.5997784731,0.2567789134545006,-128681.785059914,0.004408709904212885,-114622297.39729309,0.0021970963767146143
69870.0,-6764357.281885502,420758.70504501055,530865.3668671399,6798189.859264564,-6395460.497831332,1485769.3788566282,1874574.4221822754,6828137.0,1753820.5717672715,0.2568519893152805,-128700.31031168997,0.004409344589696497,-114638744.35307312,0.0021974116342846754
69880.0,-6771550.418843866,373406.5885038713,471121.86443169584,6798182.357544422,-6421824.856737304,1441226.213583058,1818374.9342313732,6828137.0,1754319.684259303,0.2569250857531568,-128718.83529365063,0.004409979265936085,-114655191.04208374,0.002197726886741263
69890.0,-6777884.454850688,326007.113272114,411318.610199397,6798174.852142815,-6447385.16200313,1396502.5975483481,1761947.7740817373,6828136.999999999,1754818.937314632,0.2569982027769262,-128737.36880863458,0.004410614234521822,-114671645.27957916,0.0021980422838882726
69900.0,-6783358.584562469,278566.29278786026,351463.1912409213,6798167.344294502,-6472138.213314733,1351604.1304359336,1705300.0067755526,6828137.0,1755318.3311299928,0.2570713404154007,-128755.89657814428,0.0044112490062643995,-114688094.38893127,0.002198357582738307
69910.0,-6787972.111361235,231090.14573108967,291563.20124053105,6798159.8348663105,-6496080.911431406,1306536.4338217247,1648438.724976435,6828137.000000001,1755817.8658613728,0.2571444986914253,-128774.41067966074,0.004411883309733886,-114704531.33649445,0.002198672648469455
69920.0,-6791724.446313115,183584.69525076303,231626.23952093377,6798152.323228137,-6519210.258573854,1261305.1504702517,1591371.0480813845,6828137.0,1756317.5414841098,0.2572176776013882,-128792.92902089655,0.004412517758458528,-114720972.02085876,0.0021989877858281342
69930.0,-6794615.110358753,136055.96829376902,171659.91019663133,6798144.8093720805,-6541523.358799542,1215915.9436281517,1534104.1213293883,6828137.0,1756817.358032884,0.25729087715036825,-128811.45877688378,0.0044131525982589355,-114737422.81204987,0.0021993031169158963
69940.0,-6796643.736095464,88509.99483852377,111671.82120696476,6798137.2956305975,-6563017.418365281,1170374.4963150958,1476645.1149067944,6828136.999999999,1757317.3157984524,0.2573640973809478,-128829.96675689146,0.004413786692002109,-114753854.24317169,0.0021996180769071174
69950.0,-6797810.0618396,40952.80701661511,51669.58320789776,6798129.780688151,-6583689.746077049,1124686.5106121798,1419001.2230494833,6828137.0,1757817.4146489426,0.2574373382738136,-128848.48270305991,0.004414421058670404,-114770292.71944427,0.0021999331719407826
69960.0,-6798113.944621838,-6609.561544035659,-8339.191256701288,6798122.272545302,-6603537.753626838,1078857.7069482196,1361179.6631423968,6828137.000000001,1758317.6554948136,0.257510599962305,-128866.87565748021,0.004415051211572641,-114786621.97647858,0.0022002461734446713
69970.0,-6797555.32657667,-54171.076535976434,-68346.88878561018,6798114.754886872,-6622558.955916892,1032893.8233831686,1303187.6748154364,6828137.0,1758818.0365042395,0.25758388217814604,-128885.43413624167,0.004415687035431353,-114803098.15859985,0.002200561991229367
69980.0,-6796134.287019333,-101725.70367011246,-128345.89600076764,6798107.239151733,-6640750.971370746,986800.6148899074,1245032.5190373068,6828136.999999999,1759318.5589518095,0.2576571851080038,-128903.96787135676,0.004416322011558906,-114819552.34605408,0.00220087738741718
69990.0,-6793851.002978878,-149267.40954434348,-188328.60064322143,6798099.725073869,-6658111.522231445,940583.8526336269,1186721.4772063235,6828137.0,1759819.2227892436,0.25773050874480746,-128922.48849587888,0.0044169565385102135,-114835994.86669922,0.002201192559973949
70000.0,-6790705.760356845,-196790.16232360023,-248287.3924311169,6798092.211861445,-6674638.434846725,894249.3232492412,1128261.8502387363,6828137.0,1760320.0278997764,0.2578038530714566,-128941.01671276987,0.004417591325580323,-114852444.10056305,0.002201507861210642
70010.0,-6786698.956058261,-244287.93256605035,-308214.66410212073,6798084.7003643075,-6690329.63994118,847802.828116864,1069660.9576546054,6828137.000000001,1760820.974343884,0.2578772180968079,-128959.54490270093,0.004418226111726771,-114868893.28323364,0.0022018231614660557
70020.0,-6781831.095902261,-291754.69395709224,-368102.8123394742,6798077.1910331445,-6705183.172875341,801250.1826354376,1010926.1366613521,6828136.999999999,1761322.062128819,0.2579506038219238,-128978.07232800126,0.004418860871676543,-114885341.75978851,0.0022021384481865436
70030.0,-6776102.794436692,-339184.42404918995,-427944.2387054464,6798069.683794917,-6719197.173891665,754597.2154946096,952064.7412350937,6828137.000000001,1761823.2911870778,0.25802401023691784,-128996.60728040338,0.00441949588950903,-114901796.89157867,0.002202453862475521
70040.0,-6769514.776296197,-386571.10509921686,-487731.3506977956,6798062.179492307,-6732369.8883474,707849.767944882,893084.141199802,6828137.0,1762324.6615535235,0.25809743734689616,-129015.14224745333,0.00442013090784336,-114918252.00913239,0.0022027692764916124
70050.0,-6762067.874757734,-433908.7247687914,-547456.5626333674,6798054.678526159,-6744699.666934219,661013.693066489,833991.7213048557,6828137.000000001,1762826.1731994785,0.2581708851476586,-129033.67733155563,0.004420765930187969,-114934707.20336151,0.0022030846919774286
70060.0,-6753763.032088975,-481191.2769099162,-607112.2966393232,6798047.1813099785,-6756184.965884818,614094.8550361954,774794.8802999714,6828137.000000001,1763327.8260927878,0.25824435363449616,-129052.21241122112,0.004421400952380571,-114951162.3664093,0.0022034001068655567
70070.0,-6744601.299305183,-528412.7623120535,-666690.9835957293,6798039.688143286,-6766824.347166138,567099.1283933029,715501.0300091335,6828137.000000001,1763829.6201748399,0.25831784279882486,-129070.74932117015,0.0044220360372797095,-114967619.12715912,0.0022037155523786625
70080.0,-6734583.837018168,-575567.1895485376,-726185.064203454,6798032.200202006,-6776616.478659439,520032.3973040608,656117.5944025107,6828137.0,1764331.5554804448,0.25839135264574287,-129089.2747704126,0.004422670729528633,-114984065.68609619,0.002204030802341982
70090.0,-6723711.913596294,-622648.5756030809,-785586.9897746146,6798024.717830939,-6785560.134327085,472900.55482492957,596652.0086669271,6828137.000000001,1764833.6319329962,0.2584648831640308,-129107.78980031237,0.004423305064805051,-115000502.96775818,0.002204345874477183
70100.0,-6711986.90458044,-669650.9465729018,-844889.2231197143,6798017.240111203,-6793654.194366049,425709.50216473354,537111.7182749304,6828137.000000001,1765335.8493202715,0.25853843432260826,-129126.31724030897,0.004423939825258325,-115016951.2397232,0.002204661157276064
70110.0,-6699410.295327145,-716568.3386633999,-904084.2398026084,6798009.76770184,-6800897.645348128,378465.1479457911,477504.17805256933,6828137.0,1765838.2075833946,0.25861200611285257,-129144.8526843749,0.004424574859935489,-115033406.59039307,0.002204976575760558
70120.0,-6685983.679454873,-763394.7988605232,-963164.5289888228,6798002.3014681665,-6807289.580346824,331173.40746411757,417836.8512460032,6828137.0,1766340.7066866923,0.2586855985295392,-129163.38815344125,0.004425209895469182,-115049861.9361496,0.002205291994150873
70130.0,-6671708.757944222,-810124.3856017042,-1022122.5942920608,6797994.841770513,-6812829.199050903,283840.2019487321,358117.2085869786,6828137.0,1766843.346526259,0.258759211557451,-129181.92436642945,0.004425844956490053,-115066317.91523743,0.002205607424680972
70140.0,-6656587.339947681,-856751.1696444614,-1080950.9548700931,6797987.389505328,-6817515.807864579,236471.45782052196,298352.72735775006,6828137.0,1767346.1270489178,0.25883284518880006,-129200.45278030261,0.004426479750308882,-115082766.94339752,0.0022059227219747065
70150.0,-6640621.341238593,-903269.234660798,-1139642.1461747375,6797979.944758289,-6821348.819994391,189073.10594985657,238550.8904544209,6828136.999999999,1767849.0481037376,0.25890649940148214,-129218.97882561013,0.004427114462979329,-115099213.84178925,0.0022062379784447404
70160.0,-6623812.7854992645,-949672.678175242,-1198188.721135319,6797972.508363943,-6824327.755522649,141651.08091424446,178719.18545034024,6828137.0,1768352.1096135771,0.25898017418419944,-129237.49500085786,0.004427748837496008,-115115651.9508133,0.002206553066438934
70170.0,-6606163.801236094,-995955.6119141337,-1256583.250599416,6797965.079003596,-6826452.241467526,94211.32025522614,118865.1036585347,6828137.000000001,1768855.3112468119,0.2590538694883848,-129256.03093051538,0.0044283838888098115,-115132107.5702362,0.002206868490074925
70180.0,-6587676.626438208,-1042112.1632591288,-1314818.3251666902,6797957.658262299,-6827722.011829765,46759.76373495588,58996.139193748335,6828137.0,1769358.652995359,0.25912758531285457,-129274.56612611562,0.0044290189149744025,-115148562.51104736,0.0022071839007031897
70190.0,-6568353.605510225,-1088136.4756314354,-1372886.5556736668,6797950.247785598,-6828136.907625973,-697.6474074945428,-880.2119658687909,6828137.0,1769862.1348460056,0.2592013216556735,-129293.07904009148,0.004429653177758084,-115164997.64402008,0.002207498931652011
