time_s,x_num_m,y_num_m,z_num_m,x_ana_m,y_ana_m,z_ana_m,error_m,rel_error
32560.0,2051125.8447485953,-4045400.4775953256,5104025.140577309,2051125.8447483876,-4045400.477595351,5104025.140577339,2.1136970597150193e-07,3.095569200962165e-14
32570.0,2123871.5150824655,-4030891.352435706,5085719.180514117,2123871.5150822597,-4030891.352435758,5085719.180514179,2.2119695404855903e-07,3.2394920319929e-14
32580.0,2196351.2630872573,-4015877.5338381426,5066776.455806777,2196351.263087042,-4015877.5338381995,5066776.455806845,2.326648091774823e-07,3.407442017895691e-14
32590.0,2268556.013833867,-4000360.9016289487,5047199.338205828,2268556.0138336895,-4000360.9016290028,5047199.338205893,1.962755421166617e-07,2.874510896847291e-14
32600.0,2340476.726824619,-3984343.398589946,5026990.278891894,2340476.7268244363,-3984343.3985900106,5026990.278891971,2.085315265720824e-07,3.054003259924082e-14
32610.0,2412104.397125204,-3967827.030215223,5006151.808168785,2412104.3971250034,-3967827.0302152773,5006151.808168849,2.1766564702545406e-07,3.187775040621681e-14
32620.0,2483430.056492111,-3950813.864459965,4984686.535146603,2483430.0564918895,-3950813.8644600036,4984686.535146648,2.2939715230183426e-07,3.359586257596095e-14
32630.0,2554444.774495515,-3933306.0314815436,4962597.14741508,2554444.7744952976,-3933306.0314816083,4962597.147415158,2.4000039995217276e-07,3.514873822130001e-14
32640.0,2625139.659637509,-3915305.723372946,4939886.410707245,2625139.659637328,-3915305.7233730047,4939886.410707315,2.031377648917916e-07,2.975010092676693e-14
32650.0,2695505.860465259,-3896815.1938881194,4916557.168552896,2695505.8604650707,-3896815.193888185,4916557.168552975,2.1440504096704884e-07,3.140022541537301e-14
32660.0,2765534.566679326,-3877836.758159889,4892612.341922702,2765534.566679134,-3877836.7581599653,4892612.341922795,2.265239952397846e-07,3.317508058783598e-14
32670.0,2835217.010236781,-3858372.7924100957,4868054.928862493,2835217.01023657,-3858372.792410163,4868054.9288625745,2.3616419744956964e-07,3.4586915501193027e-14
32680.0,2904544.466448969,-3838425.7336520143,4842888.004117792,2904544.4664487797,-3838425.7336520543,4842888.004117838,1.9922740105849354e-07,2.9177417069764933e-14
32690.0,2973508.255073906,-3817998.0793852285,4817114.718748855,2973508.255073723,-3817998.079385295,4817114.7187489355,2.105705718443016e-07,3.0838656553654624e-14
32700.0,3042099.741403195,-3797092.3872830677,4790738.299736312,3042099.741403005,-3797092.38728314,4790738.299736399,2.212910432976983e-07,3.2408699956913324e-14
32710.0,3110310.337343018,-3775711.274872181,4763762.049576886,3110310.3373428215,-3775711.2748722597,4763762.049576981,2.3201944553999082e-07,3.3979904846664734e-14
32720.0,3178131.502489486,-3753857.419204906,4736189.345870027,3178131.5024893293,-3753857.4192049825,4736189.3458701195,1.9701159969210715e-07,2.885290668481127e-14
32730.0,3245554.745197965,-3731533.5565240937,4708023.64089503,3245554.7451977883,-3731533.5565241612,4708023.6408951115,2.055998734963955e-07,3.011068370426597e-14
32740.0,3312571.6236462286,-3708742.4819204477,4679268.4611786995,3312571.6236460274,-3708742.4819205017,4679268.461178764,2.179792269202337e-07,3.192367506982266e-14
32750.0,3379173.746891435,-3685487.04898257,4649927.40705382,3379173.746891243,-3685487.0489826496,4649927.407053917,2.291928847422803e-07,3.356594701340648e-14
32760.0,3445352.7759208404,-3661770.1694398047,4620004.152208537,3445352.7759206416,-3661770.1694398904,4620004.152208641,2.403285979093672e-07,3.519680374154285e-14
32770.0,3511100.424695743,-3637594.8127974914,4589502.443226158,3511100.4246955807,-3637594.812797569,4589502.443226252,2.0286858787462946e-07,2.971067919033105e-14
32780.0,3576408.461189027,-3612964.005965258,4558426.099116179,3576408.4611888635,-3612964.0059653474,4558426.099116288,2.158283553639366e-07,3.160867383942891e-14
32790.0,3641268.708415881,-3587880.832878043,4526779.010836134,3641268.708415696,-3587880.832878124,4526779.010836232,2.246925488829692e-07,3.2906860082474795e-14
32800.0,3705673.0454575405,-3562348.434109902,4494565.140804335,3705673.04545733,-3562348.4341099714,4494565.140804417,2.3661321802125084e-07,3.465267583548058e-14
32810.0,3769613.408478092,-3536370.006480798,4461788.522403766,3769613.408477934,-3536370.0064808754,4461788.52240386,1.993557916767485e-07,2.919622023939304e-14
32820.0,3833081.791734241,-3509948.8026564643,4428453.259477246,3833081.791734077,-3509948.8026565486,4428453.259477348,2.1087053777175226e-07,3.0882587413192245e-14
32830.0,3896070.2485775114,-3483088.130740978,4394563.525813364,3896070.2485773424,-3483088.130741069,4394563.525813475,2.2177849065349618e-07,3.248008800255416e-14
32840.0,3958570.892449306,-3455791.3538626535,4360123.564624031,3958570.8924491373,-3455791.353862757,4360123.564624156,2.3383059945035633e-07,3.42451534657779e-14
32850.0,4020575.8978683674,-3428061.8897529687,4325137.688013195,4020575.8978681774,-3428061.8897530655,4325137.688013312,2.4340859803735747e-07,3.5647878482426096e-14
32860.0,4082077.50141051,-3399903.210318581,4289610.276436875,4082077.501410332,-3399903.2103186483,4289610.276436955,2.0628532237522151e-07,3.02110696336675e-14
32870.0,4143068.002680657,-3371318.8412066307,4253545.778154702,4143068.0026804935,-3371318.841206722,4253545.778154813,2.175495577420734e-07,3.186074880191675e-14
32880.0,4203539.765277122,-3342312.3613634272,4216948.708673125,4203539.765276954,-3342312.3613635255,4216948.708673245,2.2913611143673654e-07,3.3557632402035363e-14
32890.0,4263485.217747544,-3312887.4025861803,4179823.6501798327,4263485.217747371,-3312887.402586286,4179823.650179962,2.4070544982679945e-07,3.525199477204389e-14
32900.0,4322896.85453698,-3283047.649068358,4142175.2509701387,4322896.854536846,-3283047.6490684557,4142175.2509702584,2.046225061383735e-07,2.9967545486912975e-14
32910.0,4381767.236927665,-3252796.8369384143,4104008.224865002,4381767.236927509,-3252796.8369385065,4104008.2248651143,2.1280313245065039e-07,3.116562137676066e-14
32920.0,4440088.993970309,-3222138.753791943,4065327.350620751,4440088.993970125,-3222138.753792025,4065327.3506208505,2.2505848887191258e-07,3.296045303014755e-14
32930.0,4497854.823406998,-3191077.238217454,4026137.4713307614,4497854.82340683,-3191077.2382175596,4026137.471330891,2.367158363939754e-07,3.466770458676728e-14
32940.0,4555057.492585638,-3159616.179315871,3986443.493819217,4555057.492585466,-3159616.1793159842,3986443.493819355,2.473222620931094e-07,3.6221045666352237e-14
32950.0,4611689.8393653175,-3127759.516213439,3946250.388026545,4611689.839365179,-3127759.516213539,3946250.3880266664,2.0988362077133615e-07,3.0738050623667355e-14
32960.0,4667744.773013165,-3095511.2375685954,3905563.1863872497,4667744.773013028,-3095511.2375687077,3905563.186387386,2.2350092512864268e-07,3.27323434091382e-14
32970.0,4723215.275092171,-3062875.3810725803,3864386.9831998344,4723215.275092012,-3062875.381072688,3864386.9831999643,2.3133666573795321e-07,3.387990981111732e-14
32980.0,4778094.400339853,-3029856.032943832,3822726.9339888883,4778094.400339665,-3029856.032943931,3822726.9339890075,2.4361518745784e-07,3.567813408808875e-14
32990.0,4832375.277537866,-2996457.3274163757,3780588.2548595956,4832375.277537731,-2996457.327416476,3780588.254859717,2.068343523739058e-07,3.029147663175267e-14
33000.0,4886051.110372478,-2962683.4462222983,3737976.22184478,4886051.11037234,-2962683.446222405,3737976.2218449097,2.1736857407649637e-07,3.183424323157201e-14
33010.0,4939115.1782853,-2928538.618068021,3694896.1702441243,4939115.178285159,-2928538.618068136,3694896.1702442644,2.2946000362150058e-07,3.3605067329712424e-14
33020.0,4991560.837314846,-2894027.118104917,3651353.493956257,4991560.837314709,-2894027.118105044,3651353.4939564127,2.4309169473592556e-07,3.560146709650459e-14
33030.0,5043381.5209284285,-2859153.2673940416,3607353.6448034104,5043381.520928302,-2859153.267394142,3607353.644803533,2.028750010017504e-07,2.9711618410959006e-14
33040.0,5094570.740844237,-2823921.432365056,3562902.1318487516,5094570.740844079,-2823921.432365149,3562902.131848864,2.1436913472147197e-07,3.139496684402671e-14
33050.0,5145122.087843719,-2788336.0242695324,3518004.520706623,5145122.087843584,-2788336.0242696474,3518004.520706763,2.260784350956801e-07,3.310982704296649e-14
33060.0,5195029.232574243,-2752401.498628733,3472666.4328458183,5195029.232574104,-2752401.498628856,3472666.432845968,2.381442085770852e-07,3.487689373793836e-14
33070.0,5244285.926341324,-2716122.354675618,3426893.5448855655,5244285.926341184,-2716122.3546757484,3426893.5448857252,2.490521821776738e-07,3.647439736163375e-14
33080.0,5292886.001891131,-2679503.13479158,3380691.5878848685,5292886.001891026,-2679503.1347916983,3380691.587885013,2.1379482890966492e-07,3.131085813153206e-14
33090.0,5340823.37418268,-2642548.423937718,3334066.346624949,5340823.374182552,-2642548.4239378334,3334066.3466250896,2.2224486840304688e-07,3.2548390344693855e-14
33100.0,5388092.04114963,-2605262.8490807256,3287023.6588848988,5388092.041149471,-2605262.849080834,3287023.6588850305,2.334547247056061e-07,3.419010554498337e-14
33110.0,5434686.084451791,-2567651.078613568,3239569.4147107573,5434686.084451658,-2567651.0786136976,3239569.4147109166,2.44657926297755e-07,3.583084614408806e-14
33120.0,5480599.670216327,-2529717.8217710643,3191709.55567816,5480599.6702162195,-2529717.8217711775,3191709.5556782978,2.0802346336510682e-07,3.0465625303813736e-14
33130.0,5525827.049767933,-2491467.8280401346,3143450.0741482526,5525827.049767825,-2491467.8280402552,3143450.0741484,2.1910538823828856e-07,3.208860458398661e-14
33140.0,5570362.56034875,-2452905.8865651987,3094797.0125174946,5570362.560348648,-2452905.8865653304,3094797.012517656,2.3231691816451815e-07,3.402347055492855e-14
33150.0,5614200.625827386,-2414036.825548552,3045756.46246112,5614200.625827259,-2414036.8255486824,3045756.462461279,2.413657708420223e-07,3.534870065466207e-14
33160.0,5657335.757396991,-2374865.511645801,2996334.564170365,5657335.757396834,-2374865.511645926,2996334.564170518,2.525709218898082e-07,3.6989726757065394e-14
33170.0,5699762.554262502,-2335396.849356531,2946537.505583687,5699762.5542624,-2335396.849356651,2946537.505583833,2.1461782641478126e-07,3.1431388446772706e-14
33180.0,5741475.704317056,-2295635.780410318,2896371.5216121,5741475.704316951,-2295635.7804104458,2896371.5216122554,2.2660439009955096e-07,3.318685464271601e-14
33190.0,5782469.984806826,-2255587.283147876,2845842.8933583773,5782469.984806721,-2255587.283148011,2845842.8933585426,2.3798936600419197e-07,3.4854216604645156e-14
33200.0,5822740.262985091,-2215256.371897796,2794957.9473306956,5822740.262984994,-2215256.3718979424,2794957.947330874,2.50138142900486e-07,3.663343938478182e-14
33210.0,5862281.496754901,-2174648.0963487295,2743723.05465052,5862281.496754805,-2174648.0963488487,2743723.054650665,2.106791851572316e-07,3.085456328091126e-14
33220.0,5901088.73530028,-2133767.5409170915,2692144.6302548526,5901088.735300152,-2133767.540917207,2692144.6302549927,2.2248719340095216e-07,3.2583879526868335e-14
33230.0,5939157.119706114,-2092619.8241104672,2640229.1320930473,5939157.119706014,-2092619.8241106016,2640229.1320932116,2.3451825407556188e-07,3.4345862432983095e-14
33240.0,5976481.883566722,-2051210.0978868187,2587983.060318329,5976481.883566622,-2051210.0978869605,2587983.0603185026,2.4574620936999966e-07,3.599022828188709e-14
33250.0,6013058.353582363,-2009543.5470093207,2535412.9564738,6013058.353582287,-2009543.547009444,2535412.9564739508,2.090010079575419e-07,3.060878947764843e-14
33260.0,6048881.950144504,-1967625.388397251,2482525.4026734675,6048881.950144437,-1967625.3883973844,2482525.4026736314,2.2172629794447101e-07,3.2472444232514816e-14
33270.0,6083948.187909245,-1925460.870472803,2429327.020778128,6083948.187909152,-1925460.8704729367,2429327.0207782923,2.310459085233177e-07,3.3837327593649297e-14
33280.0,6118252.676358794,-1883055.2725039157,2375824.471566221,6118252.67635867,-1883055.2725040466,2375824.471566382,2.4140035635354785e-07,3.5353765800766425e-14
33290.0,6151791.120351213,-1840413.9039432788,2322024.4538998655,6151791.120351121,-1840413.9039434276,2322024.4539000485,2.532329489328744e-07,3.7086682492292467e-14
33300.0,6184559.320658404,-1797542.1037636257,2267933.703886204,6184559.320658334,-1797542.103763755,2267933.7038863623,2.1627460400028075e-07,3.167402821593661e-14
33310.0,6216553.174491592,-1754445.2397891646,2213558.9940338824,6216553.174491522,-1754445.2397893018,2213558.9940340505,2.279131350631719e-07,3.337852404882502e-14
33320.0,6247768.676015168,-1711128.7080235423,2158907.132405149,6247768.676015108,-1711128.7080236897,2158907.13240533,2.41243671307848e-07,3.5330818832113067e-14
33330.0,6278201.916848271,-1667597.931974234,2103984.9617634476,6278201.916848187,-1667597.9319743828,2103984.9617636306,2.5030290471530986e-07,3.66575692191457e-14
33340.0,6307849.086554028,-1623858.3619734556,2048799.3587166222,6307849.08655393,-1623858.3619735753,2048799.3587167684,2.1275421617231778e-07,3.115845744927464e-14
33350.0,6336706.47311666,-1579915.4744957504,1993357.2328559244,6336706.473116593,-1579915.4744958864,1993357.232856091,2.2506041583327528e-07,3.2960735239096e-14
33360.0,6364770.46340647,-1535774.771472359,1937665.5258909648,6364770.463406405,-1535774.7714725023,1937665.5258911406,2.356570489875738e-07,3.4512642172758664e-14
33370.0,6392037.543631934,-1491441.779602262,1881731.2107804646,6392037.543631872,-1491441.779602413,1881731.2107806504,2.472504675540651e-07,3.621053115279689e-14
33380.0,6418504.2997798,-1446922.0496602426,1825561.2908592487,6418504.299779749,-1446922.0496604033,1825561.2908594464,2.5982282901992767e-07,3.805178909268043e-14
33390.0,6444167.418042572,-1402221.1558019002,1769162.7989613889,6444167.4180425145,-1402221.1558020348,1769162.798961554,2.20670025295279e-07,3.2317750111820985e-14
33400.0,6469023.685233302,-1357344.6948657017,1712542.7965396151,6469023.685233211,-1357344.6948658365,1712542.7965397805,2.3201488942403763e-07,3.39792375905811e-14
33410.0,6493069.989187916,-1312298.2856722274,1655708.3727811808,6493069.989187859,-1312298.285672377,1655708.372781365,2.440467233990204e-07,3.574133374872537e-14
33420.0,6516303.319155104,-1267087.568320707,1598666.6437203134,6516303.31915505,-1267087.5683208643,1598666.6437205074,2.5555101554967357e-07,3.7426169912770285e-14
33430.0,6538720.766172983,-1221718.2034827755,1541424.7513471572,6538720.766172946,-1221718.2034829117,1541424.7513473243,2.1867309771858953e-07,3.2025294413189065e-14
33440.0,6560319.523433466,-1176195.8716937564,1483989.862713593,6560319.523433441,-1176195.8716939017,1483989.8627137716,2.3158504389348113e-07,3.391628549536735e-14
33450.0,6581096.886633728,-1130526.2726414253,1426369.1690358827,6581096.88663368,-1130526.2726415736,1426369.1690360652,2.399444893583386e-07,3.514054995650184e-14
33460.0,6601050.254314671,-1084715.124452351,1368569.8847942553,6601050.254314591,-1084715.124452501,1368569.8847944397,2.509418606583479e-07,3.6751146126439456e-14
33470.0,6620177.128186672,-1038768.1629759523,1310599.2468296112,6620177.128186628,-1038768.1629761158,1310599.246829813,2.634732848699236e-07,3.8586408689503975e-14
33480.0,6638475.113442607,-992691.1410663741,1252464.5134374765,6638475.113442577,-992691.1410665157,1252464.5134376506,2.264033494228844e-07,3.3157411666298496e-14
33490.0,6655941.919057386,-946489.8278621372,1194172.9634591453,6655941.919057361,-946489.8278622862,1194172.9634593292,2.3805313690835256e-07,3.486355603414995e-14
33500.0,6672575.358074965,-900170.0080638342,1135731.8953703605,6672575.358074952,-900170.0080639918,1135731.8953705556,2.511668594720384e-07,3.6784097839870295e-14
33510.0,6688373.347882192,-853737.4812098495,1077148.6263674996,6688373.347882156,-853737.4812100114,1077148.6263677003,2.6029885439343134e-07,3.8121504356668785e-14
33520.0,6703333.910469441,-807198.060950205,1018430.4914513947,6703333.910469383,-807198.0609503402,1018430.4914515615,2.2231620373925252e-07,3.255883760669309e-14
33530.0,6717455.17267829,-760557.5743186548,959584.8425089455,6717455.1726782685,-760557.5743188019,959584.842509127,2.3455610268169159e-07,3.4351405468532865e-14
33540.0,6730735.366436288,-713821.8610031347,900619.0473926555,6730735.366436271,-713821.861003289,900619.047392846,2.456572112000604e-07,3.597719424786884e-14
33550.0,6743172.828978007,-666996.7726145538,841540.4889980768,6743172.828977995,-666996.7726147154,841540.4889982768,2.574038328635964e-07,3.769752025531948e-14
33560.0,6754766.003053396,-620088.1719541568,782356.5643394513,6754766.003053405,-620088.1719542965,782356.5643396241,2.2246066388528053e-07,3.2579994204170265e-14
33570.0,6765513.437122787,-573101.9322794649,723074.6836235588,6765513.437122774,-573101.9322796095,723074.6836237382,2.307781881810334e-07,3.379811919137437e-14
