time_s,energy_Jkg,dE_rel,h_mag_m2s
4210.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4220.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4230.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.7202
4240.0,-29188081.741769407,-6.381526424757926e-16,52169899605.7202
4250.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
4260.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
4270.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
4280.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4290.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
4300.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
4310.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4320.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4330.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72021
4340.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4350.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72021
4360.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
4370.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4380.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4390.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4400.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4410.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4420.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4430.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
4440.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4450.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
4460.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
4470.0,-29188081.741769377,3.8289158548547556e-16,52169899605.720215
4480.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
4490.0,-29188081.741769385,1.2763052849515853e-16,52169899605.72022
4500.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
4510.0,-29188081.741769377,3.8289158548547556e-16,52169899605.720215
4520.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4530.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
4540.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
4550.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72023
4560.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
4570.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
4580.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
4590.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
4600.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
4610.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
4620.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
4630.0,-29188081.741769362,8.934136994661096e-16,52169899605.72023
4640.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
4650.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
4660.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
4670.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72023
4680.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4690.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4700.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4710.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
4720.0,-29188081.74176937,6.381526424757926e-16,52169899605.72023
4730.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
4740.0,-29188081.741769377,3.8289158548547556e-16,52169899605.720215
4750.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
4760.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
4770.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4780.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4790.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
4800.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4810.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4820.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4830.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4840.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
4850.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
4860.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4870.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4880.0,-29188081.741769377,3.8289158548547556e-16,52169899605.720215
4890.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4900.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
4910.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
4920.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
4930.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4940.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
4950.0,-29188081.74176937,6.381526424757926e-16,52169899605.72022
4960.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
4970.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
4980.0,-29188081.741769377,3.8289158548547556e-16,52169899605.720215
4990.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
5000.0,-29188081.741769377,3.8289158548547556e-16,52169899605.72022
5010.0,-29188081.741769377,3.8289158548547556e-16,52169899605.720215
5020.0,-29188081.741769377,3.8289158548547556e-16,52169899605.720215
5030.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
5040.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
5050.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
5060.0,-29188081.741769377,3.8289158548547556e-16,52169899605.720215
5070.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
5080.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
5090.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
5100.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
5110.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
5120.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
5130.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
5140.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
5150.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
5160.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
5170.0,-29188081.741769385,1.2763052849515853e-16,52169899605.720215
5180.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
5190.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
5200.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
5210.0,-29188081.741769407,-6.381526424757926e-16,52169899605.72021
5220.0,-29188081.741769407,-6.381526424757926e-16,52169899605.7202
5230.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
5240.0,-29188081.741769407,-6.381526424757926e-16,52169899605.7202
5250.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.7202
5260.0,-29188081.741769414,-8.934136994661096e-16,52169899605.72019
5270.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
5280.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
5290.0,-29188081.741769407,-6.381526424757926e-16,52169899605.7202
5300.0,-29188081.741769407,-6.381526424757926e-16,52169899605.72021
5310.0,-29188081.741769414,-8.934136994661096e-16,52169899605.72019
5320.0,-29188081.741769407,-6.381526424757926e-16,52169899605.72021
5330.0,-29188081.741769407,-6.381526424757926e-16,52169899605.7202
5340.0,-29188081.741769407,-6.381526424757926e-16,52169899605.72019
5350.0,-29188081.741769407,-6.381526424757926e-16,52169899605.72021
5360.0,-29188081.741769407,-6.381526424757926e-16,52169899605.72021
5370.0,-29188081.741769407,-6.381526424757926e-16,52169899605.72021
5380.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
5390.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.7202
5400.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.720215
5410.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
5420.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
5430.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
5440.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
5450.0,-29188081.741769407,-6.381526424757926e-16,52169899605.7202
5460.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
5470.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
5480.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
5490.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
5500.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
5510.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
5520.0,-29188081.741769407,-6.381526424757926e-16,52169899605.7202
5530.0,-29188081.741769407,-6.381526424757926e-16,52169899605.7202
5540.0,-29188081.741769407,-6.381526424757926e-16,52169899605.7202
5550.0,-29188081.741769407,-6.381526424757926e-16,52169899605.72021
5560.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
5570.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
5580.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.7202
5590.0,-29188081.741769392,-1.2763052849515853e-16,52169899605.72021
5600.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
5610.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
5620.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72021
5630.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.7202
5640.0,-29188081.7417694,-3.8289158548547556e-16,52169899605.72019
5650.0,-29188081.741769407,-6.381526424757926e-16,52169899605.7202
5660.0,-29188081.741769407,-6.381526424757926e-16,52169899605.72019
5670.0,-29188081.741769407,-6.381526424757926e-16,52169899605.72019
5680.0,-29188081.741769407,-6.381526424757926e-16,52169899605.7202
5690.0,-29188081.74176942,-1.1486747564564267e-15,52169899605.72019
5700.0,-29188081.74176942,-1.1486747564564267e-15,52169899605.720184
5710.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.720184
5720.0,-29188081.741769437,-1.6591968704370607e-15,52169899605.720184
5730.0,-29188081.741769437,-1.6591968704370607e-15,52169899605.720184
5740.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.720184
5750.0,-29188081.741769437,-1.6591968704370607e-15,52169899605.72018
5760.0,-29188081.741769437,-1.6591968704370607e-15,52169899605.72018
5770.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72019
5780.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72019
5790.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.720184
5800.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.720184
5810.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72019
5820.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.720184
5830.0,-29188081.74176942,-1.1486747564564267e-15,52169899605.72019
5840.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72019
5850.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.720184
5860.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.720184
5870.0,-29188081.74176942,-1.1486747564564267e-15,52169899605.72019
5880.0,-29188081.74176942,-1.1486747564564267e-15,52169899605.72019
5890.0,-29188081.74176942,-1.1486747564564267e-15,52169899605.72019
5900.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72019
5910.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.720184
5920.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72018
5930.0,-29188081.741769437,-1.6591968704370607e-15,52169899605.72018
5940.0,-29188081.741769444,-1.9144579274273778e-15,52169899605.72018
5950.0,-29188081.741769437,-1.6591968704370607e-15,52169899605.72018
5960.0,-29188081.741769437,-1.6591968704370607e-15,52169899605.72018
5970.0,-29188081.741769444,-1.9144579274273778e-15,52169899605.72018
5980.0,-29188081.741769437,-1.6591968704370607e-15,52169899605.72018
5990.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72018
6000.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72018
6010.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72018
6020.0,-29188081.741769437,-1.6591968704370607e-15,52169899605.72018
6030.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72018
6040.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72018
6050.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72018
6060.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72018
6070.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72018
6080.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72018
6090.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.72018
6100.0,-29188081.74176943,-1.4039358134467438e-15,52169899605.720184
6110.0,-29188081.74176942,-1.1486747564564267e-15,52169899605.720184
6120.0,-29188081.74176942,-1.1486747564564267e-15,52169899605.72018
6130.0,-29188081.74176942,-1.1486747564564267e-15,52169899605.72018
6140.0,-29188081.74176942,-1.1486747564564267e-15,52169899605.72018
6150.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.720184
6160.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.720184
6170.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.720184
6180.0,-29188081.741769418,-1.0210442279612682e-15,52169899605.72019
6190.0,-29188081.741769418,-1.0210442279612682e-15,52169899605.72019
6200.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.720184
6210.0,-29188081.741769418,-1.0210442279612682e-15,52169899605.72019
6220.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.720184
6230.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.720184
6240.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.720184
6250.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6260.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.72018
6270.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.72018
6280.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6290.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6300.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72018
6310.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6320.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6330.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6340.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6350.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6360.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6370.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.72018
6380.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6390.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6400.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.72018
6410.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.72018
6420.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.72018
6430.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6440.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6450.0,-29188081.741769426,-1.2763052849515851e-15,52169899605.72018
6460.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72018
6470.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72018
6480.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72017
6490.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72016
6500.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6510.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72017
6520.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72017
6530.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72017
6540.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72017
6550.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72017
6560.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72017
6570.0,-29188081.74176944,-1.786827398932219e-15,52169899605.72018
6580.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6590.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6600.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72018
6610.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72017
6620.0,-29188081.741769433,-1.5315663419419022e-15,52169899605.72017
6630.0,-29188081.741769444,-1.9144579274273778e-15,52169899605.72017
6640.0,-29188081.741769444,-1.9144579274273778e-15,52169899605.72017
6650.0,-29188081.741769448,-2.0420884559225364e-15,52169899605.72017
6660.0,-29188081.74176945,-2.1697189844176947e-15,52169899605.72017
6670.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
6680.0,-29188081.74176945,-2.1697189844176947e-15,52169899605.72016
6690.0,-29188081.74176945,-2.1697189844176947e-15,52169899605.72017
6700.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
6710.0,-29188081.74176945,-2.1697189844176947e-15,52169899605.72016
6720.0,-29188081.74176945,-2.1697189844176947e-15,52169899605.72017
6730.0,-29188081.741769455,-2.2973495129128533e-15,52169899605.72016
6740.0,-29188081.74176945,-2.1697189844176947e-15,52169899605.72016
6750.0,-29188081.74176946,-2.424980041408012e-15,52169899605.72016
